"","year","temp","species","julian"
"126",1995,17.3934580472308,"Euphyes vestris",154
"127",1995,17.3934580472308,"Cupido comyntas",125
"128",1995,17.3934580472308,"Asterocampa celtis",203
"129",1995,17.3934580472308,"Nastra lherminier",154
"130",1995,17.3934580472308,"Vanessa atalanta",117
"131",1995,17.3934580472308,"Anthocharis midea",75
"132",1995,17.3934580472308,"Lerema accius",245
"133",1995,17.3934580472308,"Wallengrenia otho",154
"134",1995,17.3934580472308,"Pyrgus communis",278
"135",1995,17.3934580472308,"Pompeius verna",154
"136",1995,17.3934580472308,"Papilio troilus",135
"137",1995,17.3934580472308,"Megisto cymela",135
"138",1995,17.3934580472308,"Celastrina ladon",74
"139",1995,17.3934580472308,"Libytheana carinenta",231
"140",1995,17.3934580472308,"Celastrina neglecta",135
"141",1995,17.3934580472308,"Polygonia comma",84
"142",1995,17.3934580472308,"Papilio glaucus",128
"143",1995,17.3934580472308,"Pieris rapae",127
"144",1995,17.3934580472308,"Erynnis juvenalis",79
"145",1995,17.3934580472308,"Limenitis arthemis astyanax",128
"146",1995,17.3934580472308,"Atalopedes campestris",211
"147",1995,17.3934580472308,"Hylephila phyleus",211
"148",1995,17.3934580472308,"Epargyreus clarus",115
"149",1995,17.3934580472308,"Junonia coenia",206
"150",1995,17.3934580472308,"Panoquina ocola",217
"151",1995,17.3934580472308,"Hermeuptychia sosybius",125
"152",1995,17.3934580472308,"Strymon melinus",166
"153",1995,17.3934580472308,"Battus philenor",98
"154",1995,17.3934580472308,"Phoebis sennae",196
"155",1995,17.3934580472308,"Erynnis horatius",196
"156",1995,17.3934580472308,"Calycopis cecrops",111
"157",1995,17.3934580472308,"Ancyloxypha numitor",203
"158",1995,17.3934580472308,"Phyciodes tharos",128
"159",1995,17.3934580472308,"Euptoieta claudia",203
"160",1996,16.5166312757037,"Cyllopsis gemma",105
"161",1996,16.5166312757037,"Asterocampa celtis",140
"162",1996,16.5166312757037,"Lerema accius",209
"163",1996,16.5166312757037,"Celastrina ladon",76
"164",1996,16.5166312757037,"Papilio troilus",133
"165",1996,16.5166312757037,"Phoebis sennae",228
"166",1996,16.5166312757037,"Pyrgus communis",209
"167",1996,16.5166312757037,"Celastrina neglecta",154
"168",1996,16.5166312757037,"Cupido comyntas",136
"169",1996,16.5166312757037,"Polites origenes",148
"170",1996,16.5166312757037,"Euphyes vestris",164
"171",1996,16.5166312757037,"Vanessa atalanta",126
"172",1996,16.5166312757037,"Anthocharis midea",76
"173",1996,16.5166312757037,"Polygonia comma",85
"174",1996,16.5166312757037,"Abaeis nicippe",209
"175",1996,16.5166312757037,"Hylephila phyleus",209
"176",1996,16.5166312757037,"Colias eurytheme",209
"177",1996,16.5166312757037,"Junonia coenia",209
"178",1996,16.5166312757037,"Thorybes bathyllus",148
"179",1996,16.5166312757037,"Phyciodes tharos",126
"180",1996,16.5166312757037,"Vanessa virginiensis",148
"181",1996,16.5166312757037,"Polygonia interrogationis",96
"182",1996,16.5166312757037,"Libytheana carinenta",94
"183",1996,16.5166312757037,"Nastra lherminier",209
"184",1996,16.5166312757037,"Euptoieta claudia",133
"185",1996,16.5166312757037,"Erynnis juvenalis",96
"186",1996,16.5166312757037,"Atalopedes campestris",209
"187",1996,16.5166312757037,"Ancyloxypha numitor",154
"188",1996,16.5166312757037,"Epargyreus clarus",157
"189",1996,16.5166312757037,"Megisto cymela",148
"190",1996,16.5166312757037,"Pompeius verna",148
"191",1996,16.5166312757037,"Panoquina ocola",209
"192",1996,16.5166312757037,"Papilio glaucus",105
"193",1996,16.5166312757037,"Speyeria cybele",154
"194",1996,16.5166312757037,"Battus philenor",126
"195",1996,16.5166312757037,"Strymon melinus",197
"196",1996,16.5166312757037,"Limenitis arthemis astyanax",140
"197",1996,16.5166312757037,"Hermeuptychia sosybius",125
"198",1996,16.5166312757037,"Pieris rapae",148
"199",1996,16.5166312757037,"Limenitis archippus",140
"200",1996,16.5166312757037,"Lethe appalachia",208
"201",1996,16.5166312757037,"Lethe anthedon",209
"202",1996,16.5166312757037,"Wallengrenia otho",148
"203",1996,16.5166312757037,"Calycopis cecrops",209
"204",1996,16.5166312757037,"Erynnis horatius",177
"205",1996,16.5166312757037,"Papilio polyxenes",126
"206",1996,16.5166312757037,"Danaus plexippus",218
"207",1997,16.2134956105995,"Phyciodes tharos",131
"208",1997,16.2134956105995,"Polites origenes",144
"209",1997,16.2134956105995,"Megisto cymela",144
"210",1997,16.2134956105995,"Papilio glaucus",89
"211",1997,16.2134956105995,"Colias eurytheme",144
"212",1997,16.2134956105995,"Phoebis sennae",223
"213",1997,16.2134956105995,"Polygonia interrogationis",67
"214",1997,16.2134956105995,"Abaeis nicippe",96
"215",1997,16.2134956105995,"Cyllopsis gemma",89
"216",1997,16.2134956105995,"Cupido comyntas",110
"217",1997,16.2134956105995,"Panoquina ocola",207
"218",1997,16.2134956105995,"Pompeius verna",207
"219",1997,16.2134956105995,"Thorybes bathyllus",207
"220",1997,16.2134956105995,"Vanessa atalanta",131
"221",1997,16.2134956105995,"Vanessa virginiensis",110
"222",1997,16.2134956105995,"Battus philenor",110
"223",1997,16.2134956105995,"Polygonia comma",64
"224",1997,16.2134956105995,"Pyrgus communis",97
"225",1997,16.2134956105995,"Hermeuptychia sosybius",110
"226",1997,16.2134956105995,"Lerema accius",207
"227",1997,16.2134956105995,"Atalopedes campestris",221
"228",1997,16.2134956105995,"Papilio troilus",124
"229",1997,16.2134956105995,"Junonia coenia",207
"230",1997,16.2134956105995,"Wallengrenia otho",221
"231",1997,16.2134956105995,"Celastrina ladon",68
"232",1997,16.2134956105995,"Libytheana carinenta",60
"233",1997,16.2134956105995,"Euphyes vestris",207
"234",1997,16.2134956105995,"Nastra lherminier",207
"235",1997,16.2134956105995,"Anthocharis midea",72
"236",1997,16.2134956105995,"Papilio polyxenes",183
"237",1997,16.2134956105995,"Hylephila phyleus",207
"238",1997,16.2134956105995,"Danaus plexippus",110
"239",1997,16.2134956105995,"Epargyreus clarus",110
"240",1997,16.2134956105995,"Erynnis juvenalis",82
"241",1997,16.2134956105995,"Strymon melinus",173
"242",1997,16.2134956105995,"Celastrina neglecta",139
"243",1997,16.2134956105995,"Pieris rapae",81
"244",1997,16.2134956105995,"Erynnis horatius",110
"245",1997,16.2134956105995,"Euptoieta claudia",207
"246",1997,16.2134956105995,"Lethe anthedon",207
"247",1997,16.2134956105995,"Ancyloxypha numitor",144
"248",1997,16.2134956105995,"Limenitis archippus",235
"249",1997,16.2134956105995,"Lethe appalachia",207
"250",1997,16.2134956105995,"Calycopis cecrops",110
"251",1997,16.2134956105995,"Limenitis arthemis astyanax",122
"252",1997,16.2134956105995,"Asterocampa celtis",165
"253",1998,17.454062256466,"Papilio troilus",95
"254",1998,17.454062256466,"Colias eurytheme",144
"255",1998,17.454062256466,"Hylephila phyleus",199
"256",1998,17.454062256466,"Phyciodes tharos",125
"257",1998,17.454062256466,"Lerema accius",227
"258",1998,17.454062256466,"Megisto cymela",137
"259",1998,17.454062256466,"Euphyes vestris",144
"260",1998,17.454062256466,"Chlosyne nycteis",196
"261",1998,17.454062256466,"Thorybes bathyllus",129
"262",1998,17.454062256466,"Polites origenes",144
"263",1998,17.454062256466,"Panoquina ocola",207
"264",1998,17.454062256466,"Vanessa virginiensis",125
"265",1998,17.454062256466,"Pompeius verna",144
"266",1998,17.454062256466,"Vanessa atalanta",129
"267",1998,17.454062256466,"Polygonia interrogationis",88
"268",1998,17.454062256466,"Junonia coenia",198
"269",1998,17.454062256466,"Wallengrenia otho",151
"270",1998,17.454062256466,"Danaus plexippus",129
"271",1998,17.454062256466,"Epargyreus clarus",144
"272",1998,17.454062256466,"Libytheana carinenta",66
"273",1998,17.454062256466,"Phoebis sennae",149
"274",1998,17.454062256466,"Celastrina neglecta",140
"275",1998,17.454062256466,"Cyllopsis gemma",111
"276",1998,17.454062256466,"Erynnis horatius",179
"277",1998,17.454062256466,"Speyeria cybele",149
"278",1998,17.454062256466,"Pyrgus communis",227
"279",1998,17.454062256466,"Polygonia comma",95
"280",1998,17.454062256466,"Celastrina ladon",64
"281",1998,17.454062256466,"Atalopedes campestris",193
"282",1998,17.454062256466,"Strymon melinus",149
"283",1998,17.454062256466,"Papilio glaucus",92
"284",1998,17.454062256466,"Anthocharis midea",79
"285",1998,17.454062256466,"Limenitis arthemis astyanax",124
"286",1998,17.454062256466,"Hermeuptychia sosybius",129
"287",1998,17.454062256466,"Abaeis nicippe",88
"288",1998,17.454062256466,"Battus philenor",114
"289",1998,17.454062256466,"Lethe anthedon",144
"290",1998,17.454062256466,"Erynnis juvenalis",86
"291",1998,17.454062256466,"Cupido comyntas",125
"292",1998,17.454062256466,"Limenitis archippus",135
"293",1998,17.454062256466,"Calycopis cecrops",144
"294",1998,17.454062256466,"Pieris rapae",96
"295",1998,17.454062256466,"Nastra lherminier",144
"296",1998,17.454062256466,"Ancyloxypha numitor",137
"297",1998,17.454062256466,"Papilio polyxenes",142
"298",1998,17.454062256466,"Asterocampa celtis",138
"299",1998,17.454062256466,"Lethe appalachia",145
"300",1998,17.454062256466,"Euptoieta claudia",165
"301",1999,16.3994509958017,"Pyrgus communis",98
"302",1999,16.3994509958017,"Chlosyne nycteis",128
"303",1999,16.3994509958017,"Thorybes bathyllus",150
"304",1999,16.3994509958017,"Papilio troilus",143
"305",1999,16.3994509958017,"Hylephila phyleus",205
"306",1999,16.3994509958017,"Pompeius verna",150
"307",1999,16.3994509958017,"Libytheana carinenta",90
"308",1999,16.3994509958017,"Panoquina ocola",205
"309",1999,16.3994509958017,"Vanessa virginiensis",129
"310",1999,16.3994509958017,"Lerema accius",226
"311",1999,16.3994509958017,"Epargyreus clarus",150
"312",1999,16.3994509958017,"Speyeria cybele",168
"313",1999,16.3994509958017,"Colias eurytheme",92
"314",1999,16.3994509958017,"Junonia coenia",226
"315",1999,16.3994509958017,"Polites origenes",150
"316",1999,16.3994509958017,"Anthocharis midea",83
"317",1999,16.3994509958017,"Polygonia interrogationis",42
"318",1999,16.3994509958017,"Celastrina neglecta",135
"319",1999,16.3994509958017,"Wallengrenia otho",150
"320",1999,16.3994509958017,"Celastrina ladon",88
"321",1999,16.3994509958017,"Megisto cymela",139
"322",1999,16.3994509958017,"Abaeis nicippe",254
"323",1999,16.3994509958017,"Erynnis horatius",198
"324",1999,16.3994509958017,"Hermeuptychia sosybius",128
"325",1999,16.3994509958017,"Cyllopsis gemma",97
"326",1999,16.3994509958017,"Papilio glaucus",92
"327",1999,16.3994509958017,"Ancyloxypha numitor",150
"328",1999,16.3994509958017,"Battus philenor",98
"329",1999,16.3994509958017,"Pieris rapae",92
"330",1999,16.3994509958017,"Phoebis sennae",98
"331",1999,16.3994509958017,"Limenitis arthemis astyanax",99
"332",1999,16.3994509958017,"Danaus plexippus",226
"333",1999,16.3994509958017,"Phyciodes tharos",126
"334",1999,16.3994509958017,"Atalopedes campestris",205
"335",1999,16.3994509958017,"Erynnis juvenalis",87
"336",1999,16.3994509958017,"Vanessa atalanta",126
"337",1999,16.3994509958017,"Lethe anthedon",164
"338",1999,16.3994509958017,"Limenitis archippus",181
"339",1999,16.3994509958017,"Euphyes vestris",150
"340",1999,16.3994509958017,"Asterocampa celtis",138
"341",1999,16.3994509958017,"Papilio polyxenes",126
"342",1999,16.3994509958017,"Strymon melinus",205
"343",1999,16.3994509958017,"Cupido comyntas",98
"344",1999,16.3994509958017,"Euptoieta claudia",226
"345",1999,16.3994509958017,"Polygonia comma",76
"346",1999,16.3994509958017,"Nastra lherminier",150
"347",1999,16.3994509958017,"Calycopis cecrops",139
"348",1999,16.3994509958017,"Lethe appalachia",205
"349",2000,17.7515536882852,"Thorybes bathyllus",127
"350",2000,17.7515536882852,"Pompeius verna",211
"351",2000,17.7515536882852,"Panoquina ocola",214
"352",2000,17.7515536882852,"Colias eurytheme",70
"353",2000,17.7515536882852,"Celastrina ladon",71
"354",2000,17.7515536882852,"Celastrina neglecta",133
"355",2000,17.7515536882852,"Libytheana carinenta",174
"356",2000,17.7515536882852,"Epargyreus clarus",197
"357",2000,17.7515536882852,"Megisto cymela",139
"358",2000,17.7515536882852,"Lerema accius",225
"359",2000,17.7515536882852,"Vanessa virginiensis",113
"360",2000,17.7515536882852,"Papilio troilus",134
"361",2000,17.7515536882852,"Phyciodes tharos",114
"362",2000,17.7515536882852,"Hermeuptychia sosybius",127
"363",2000,17.7515536882852,"Chlosyne nycteis",232
"364",2000,17.7515536882852,"Speyeria cybele",152
"365",2000,17.7515536882852,"Danaus plexippus",223
"366",2000,17.7515536882852,"Pyrgus communis",101
"367",2000,17.7515536882852,"Polygonia interrogationis",132
"368",2000,17.7515536882852,"Wallengrenia otho",211
"369",2000,17.7515536882852,"Hylephila phyleus",211
"370",2000,17.7515536882852,"Pieris rapae",78
"371",2000,17.7515536882852,"Papilio glaucus",205
"372",2000,17.7515536882852,"Anthocharis midea",69
"373",2000,17.7515536882852,"Strymon melinus",152
"374",2000,17.7515536882852,"Lethe anthedon",211
"375",2000,17.7515536882852,"Cyllopsis gemma",103
"376",2000,17.7515536882852,"Battus philenor",111
"377",2000,17.7515536882852,"Abaeis nicippe",70
"378",2000,17.7515536882852,"Erynnis horatius",159
"379",2000,17.7515536882852,"Euphyes vestris",202
"380",2000,17.7515536882852,"Limenitis arthemis astyanax",193
"381",2000,17.7515536882852,"Limenitis archippus",229
"382",2000,17.7515536882852,"Junonia coenia",211
"383",2000,17.7515536882852,"Polygonia comma",71
"384",2000,17.7515536882852,"Phoebis sennae",232
"385",2000,17.7515536882852,"Atalopedes campestris",225
"386",2000,17.7515536882852,"Cupido comyntas",102
"387",2000,17.7515536882852,"Vanessa atalanta",143
"388",2000,17.7515536882852,"Ancyloxypha numitor",211
"389",2000,17.7515536882852,"Lethe appalachia",274
"390",2000,17.7515536882852,"Papilio polyxenes",146
"391",2000,17.7515536882852,"Nastra lherminier",211
"392",2000,17.7515536882852,"Euptoieta claudia",129
"393",2000,17.7515536882852,"Erynnis juvenalis",83
"394",2000,17.7515536882852,"Asterocampa celtis",148
"395",2000,17.7515536882852,"Calycopis cecrops",113
"396",2000,17.7515536882852,"Polites origenes",144
"397",2001,16.9360788368126,"Colias eurytheme",119
"398",2001,16.9360788368126,"Celastrina ladon",70
"399",2001,16.9360788368126,"Papilio troilus",119
"400",2001,16.9360788368126,"Speyeria cybele",147
"401",2001,16.9360788368126,"Epargyreus clarus",174
"402",2001,16.9360788368126,"Panoquina ocola",224
"403",2001,16.9360788368126,"Thorybes bathyllus",143
"404",2001,16.9360788368126,"Danaus plexippus",224
"405",2001,16.9360788368126,"Hylephila phyleus",216
"406",2001,16.9360788368126,"Lerema accius",216
"407",2001,16.9360788368126,"Polygonia interrogationis",57
"408",2001,16.9360788368126,"Hermeuptychia sosybius",133
"409",2001,16.9360788368126,"Lethe anthedon",156
"410",2001,16.9360788368126,"Wallengrenia otho",154
"411",2001,16.9360788368126,"Erynnis horatius",140
"412",2001,16.9360788368126,"Celastrina neglecta",138
"413",2001,16.9360788368126,"Pompeius verna",155
"414",2001,16.9360788368126,"Battus philenor",119
"415",2001,16.9360788368126,"Phyciodes tharos",119
"416",2001,16.9360788368126,"Chlosyne nycteis",134
"417",2001,16.9360788368126,"Pyrgus communis",216
"418",2001,16.9360788368126,"Ancyloxypha numitor",138
"419",2001,16.9360788368126,"Atalopedes campestris",216
"420",2001,16.9360788368126,"Cyllopsis gemma",98
"421",2001,16.9360788368126,"Anthocharis midea",76
"422",2001,16.9360788368126,"Megisto cymela",143
"423",2001,16.9360788368126,"Vanessa atalanta",199
"424",2001,16.9360788368126,"Papilio glaucus",89
"425",2001,16.9360788368126,"Phoebis sennae",224
"426",2001,16.9360788368126,"Junonia coenia",214
"427",2001,16.9360788368126,"Limenitis arthemis astyanax",155
"428",2001,16.9360788368126,"Pieris rapae",139
"429",2001,16.9360788368126,"Papilio polyxenes",132
"430",2001,16.9360788368126,"Limenitis archippus",224
"431",2001,16.9360788368126,"Abaeis nicippe",224
"432",2001,16.9360788368126,"Euptoieta claudia",154
"433",2001,16.9360788368126,"Polygonia comma",57
"434",2001,16.9360788368126,"Polites origenes",144
"435",2001,16.9360788368126,"Asterocampa celtis",154
"436",2001,16.9360788368126,"Libytheana carinenta",154
"437",2001,16.9360788368126,"Strymon melinus",212
"438",2001,16.9360788368126,"Euphyes vestris",156
"439",2001,16.9360788368126,"Nastra lherminier",140
"440",2001,16.9360788368126,"Cupido comyntas",119
"441",2001,16.9360788368126,"Lethe appalachia",152
"442",2001,16.9360788368126,"Calycopis cecrops",119
"443",2001,16.9360788368126,"Erynnis juvenalis",89
"444",2001,16.9360788368126,"Vanessa virginiensis",139
"445",2002,17.9899277169599,"Chlosyne nycteis",208
"446",2002,17.9899277169599,"Hylephila phyleus",199
"447",2002,17.9899277169599,"Celastrina neglecta",135
"448",2002,17.9899277169599,"Panoquina ocola",220
"449",2002,17.9899277169599,"Hermeuptychia sosybius",215
"450",2002,17.9899277169599,"Colias eurytheme",73
"451",2002,17.9899277169599,"Cyllopsis gemma",104
"452",2002,17.9899277169599,"Pyrgus communis",74
"453",2002,17.9899277169599,"Pieris rapae",132
"454",2002,17.9899277169599,"Celastrina ladon",73
"455",2002,17.9899277169599,"Erynnis horatius",166
"456",2002,17.9899277169599,"Phyciodes tharos",201
"457",2002,17.9899277169599,"Abaeis nicippe",228
"458",2002,17.9899277169599,"Epargyreus clarus",136
"459",2002,17.9899277169599,"Papilio troilus",190
"460",2002,17.9899277169599,"Papilio polyxenes",207
"461",2002,17.9899277169599,"Thorybes bathyllus",132
"462",2002,17.9899277169599,"Speyeria cybele",143
"463",2002,17.9899277169599,"Polygonia interrogationis",75
"464",2002,17.9899277169599,"Strymon melinus",208
"465",2002,17.9899277169599,"Junonia coenia",215
"466",2002,17.9899277169599,"Atalopedes campestris",215
"467",2002,17.9899277169599,"Wallengrenia otho",143
"468",2002,17.9899277169599,"Danaus plexippus",229
"469",2002,17.9899277169599,"Lethe anthedon",132
"470",2002,17.9899277169599,"Ancyloxypha numitor",215
"471",2002,17.9899277169599,"Megisto cymela",125
"472",2002,17.9899277169599,"Limenitis arthemis astyanax",153
"473",2002,17.9899277169599,"Euptoieta claudia",229
"474",2002,17.9899277169599,"Pompeius verna",143
"475",2002,17.9899277169599,"Battus philenor",95
"476",2002,17.9899277169599,"Lerema accius",215
"477",2002,17.9899277169599,"Euphyes vestris",213
"478",2002,17.9899277169599,"Phoebis sennae",229
"479",2002,17.9899277169599,"Anthocharis midea",73
"480",2002,17.9899277169599,"Cupido comyntas",190
"481",2002,17.9899277169599,"Nastra lherminier",132
"482",2002,17.9899277169599,"Polygonia comma",89
"483",2002,17.9899277169599,"Vanessa atalanta",97
"484",2002,17.9899277169599,"Lethe appalachia",207
"485",2002,17.9899277169599,"Limenitis archippus",136
"486",2002,17.9899277169599,"Vanessa virginiensis",93
"487",2002,17.9899277169599,"Calycopis cecrops",215
"488",2002,17.9899277169599,"Polites origenes",143
"489",2002,17.9899277169599,"Erynnis juvenalis",84
"490",2002,17.9899277169599,"Libytheana carinenta",132
"491",2002,17.9899277169599,"Papilio glaucus",190
"492",2002,17.9899277169599,"Asterocampa celtis",132
"493",2003,16.7063592517492,"Pompeius verna",202
"494",2003,16.7063592517492,"Phyciodes tharos",122
"495",2003,16.7063592517492,"Colias eurytheme",133
"496",2003,16.7063592517492,"Abaeis nicippe",221
"497",2003,16.7063592517492,"Panoquina ocola",222
"498",2003,16.7063592517492,"Thorybes bathyllus",194
"499",2003,16.7063592517492,"Lerema accius",224
"500",2003,16.7063592517492,"Hylephila phyleus",221
"501",2003,16.7063592517492,"Pyrgus communis",229
"502",2003,16.7063592517492,"Wallengrenia otho",161
"503",2003,16.7063592517492,"Atalopedes campestris",221
"504",2003,16.7063592517492,"Papilio polyxenes",160
"505",2003,16.7063592517492,"Chlosyne nycteis",192
"506",2003,16.7063592517492,"Cyllopsis gemma",96
"507",2003,16.7063592517492,"Papilio troilus",149
"508",2003,16.7063592517492,"Euptoieta claudia",221
"509",2003,16.7063592517492,"Megisto cymela",149
"510",2003,16.7063592517492,"Danaus plexippus",221
"511",2003,16.7063592517492,"Cupido comyntas",119
"512",2003,16.7063592517492,"Anthocharis midea",84
"513",2003,16.7063592517492,"Battus philenor",87
"514",2003,16.7063592517492,"Pieris rapae",132
"515",2003,16.7063592517492,"Erynnis horatius",202
"516",2003,16.7063592517492,"Hermeuptychia sosybius",136
"517",2003,16.7063592517492,"Erynnis juvenalis",94
"518",2003,16.7063592517492,"Polygonia interrogationis",119
"519",2003,16.7063592517492,"Celastrina neglecta",136
"520",2003,16.7063592517492,"Polites origenes",149
"521",2003,16.7063592517492,"Junonia coenia",221
"522",2003,16.7063592517492,"Epargyreus clarus",219
"523",2003,16.7063592517492,"Papilio glaucus",96
"524",2003,16.7063592517492,"Vanessa atalanta",128
"525",2003,16.7063592517492,"Lethe appalachia",148
"526",2003,16.7063592517492,"Celastrina ladon",81
"527",2003,16.7063592517492,"Ancyloxypha numitor",194
"528",2003,16.7063592517492,"Phoebis sennae",266
"529",2003,16.7063592517492,"Speyeria cybele",172
"530",2003,16.7063592517492,"Euphyes vestris",218
