"","year","temp","species","jd"
"71",1995,17.3934580472308,"Calycopis cecrops",111
"72",1995,17.3934580472308,"Megisto cymela",135
"73",1995,17.3934580472308,"Phoebis sennae",196
"74",1995,17.3934580472308,"Panoquina ocola",217
"75",1995,17.3934580472308,"Erynnis juvenalis",79
"76",1995,17.3934580472308,"Celastrina neglecta",135
"77",1995,17.3934580472308,"Limenitis arthemis astyanax",135
"78",1995,17.3934580472308,"Papilio troilus",135
"79",1995,17.3934580472308,"Erynnis horatius",196
"80",1995,17.3934580472308,"Strymon melinus",166
"81",1995,17.3934580472308,"Limenitis archippus",135
"82",1995,17.3934580472308,"Polygonia comma",84
"83",1995,17.3934580472308,"Vanessa virginiensis",115
"84",1995,17.3934580472308,"Polygonia interrogationis",98
"85",1995,17.3934580472308,"Hylephila phyleus",203
"86",1995,17.3934580472308,"Hermeuptychia sosybius",111
"87",1995,17.3934580472308,"Anthocharis midea",74
"88",1995,17.3934580472308,"Cupido comyntas",117
"89",1995,17.3934580472308,"Vanessa atalanta",135
"90",1995,17.3934580472308,"Abaeis nicippe",105
"91",1995,17.3934580472308,"Junonia coenia",186
"92",1995,17.3934580472308,"Euptoieta claudia",203
"93",1995,17.3934580472308,"Lerema accius",243
"94",1995,17.3934580472308,"Phyciodes tharos",115
"95",1995,17.3934580472308,"Pieris rapae",109
"96",1995,17.3934580472308,"Colias eurytheme",117
"97",1995,17.3934580472308,"Polites origenes",141
"98",1996,16.5166312757037,"Erynnis juvenalis",95
"99",1996,16.5166312757037,"Panoquina ocola",216
"100",1996,16.5166312757037,"Erynnis horatius",125
"101",1996,16.5166312757037,"Colias eurytheme",133
"102",1996,16.5166312757037,"Limenitis arthemis astyanax",140
"103",1996,16.5166312757037,"Atalopedes campestris",179
"104",1996,16.5166312757037,"Epargyreus clarus",126
"105",1996,16.5166312757037,"Papilio troilus",125
"106",1996,16.5166312757037,"Limenitis archippus",136
"107",1996,16.5166312757037,"Celastrina neglecta",148
"108",1996,16.5166312757037,"Pieris rapae",133
"109",1996,16.5166312757037,"Papilio glaucus",109
"110",1996,16.5166312757037,"Cupido comyntas",125
"111",1996,16.5166312757037,"Polygonia comma",76
"112",1996,16.5166312757037,"Polygonia interrogationis",111
"113",1996,16.5166312757037,"Euptoieta claudia",95
"114",1996,16.5166312757037,"Strymon melinus",167
"115",1996,16.5166312757037,"Vanessa virginiensis",126
"116",1996,16.5166312757037,"Abaeis nicippe",216
"117",1996,16.5166312757037,"Junonia coenia",172
"118",1996,16.5166312757037,"Hylephila phyleus",209
"119",1996,16.5166312757037,"Anthocharis midea",75
"120",1996,16.5166312757037,"Pyrgus communis",208
"121",1996,16.5166312757037,"Thorybes bathyllus",125
"122",1996,16.5166312757037,"Phyciodes tharos",133
"123",1996,16.5166312757037,"Lerema accius",231
"124",1996,16.5166312757037,"Hermeuptychia sosybius",125
"125",1996,16.5166312757037,"Euphyes vestris",164
"126",1997,16.2134956105995,"Atalopedes campestris",207
"127",1997,16.2134956105995,"Wallengrenia otho",160
"128",1997,16.2134956105995,"Epargyreus clarus",110
"129",1997,16.2134956105995,"Polygonia interrogationis",61
"130",1997,16.2134956105995,"Hylephila phyleus",221
"131",1997,16.2134956105995,"Colias eurytheme",81
"132",1997,16.2134956105995,"Celastrina neglecta",139
"133",1997,16.2134956105995,"Pieris rapae",67
"134",1997,16.2134956105995,"Erynnis horatius",97
"135",1997,16.2134956105995,"Erynnis juvenalis",68
"136",1997,16.2134956105995,"Calycopis cecrops",110
"137",1997,16.2134956105995,"Euphyes vestris",207
"138",1997,16.2134956105995,"Celastrina ladon",64
"139",1997,16.2134956105995,"Libytheana carinenta",61
"140",1997,16.2134956105995,"Cupido comyntas",95
"141",1997,16.2134956105995,"Papilio troilus",110
"142",1997,16.2134956105995,"Polites origenes",144
"143",1997,16.2134956105995,"Limenitis arthemis astyanax",129
"144",1997,16.2134956105995,"Junonia coenia",196
"145",1997,16.2134956105995,"Strymon melinus",92
"146",1997,16.2134956105995,"Vanessa atalanta",131
"147",1997,16.2134956105995,"Limenitis archippus",135
"148",1997,16.2134956105995,"Abaeis nicippe",81
"149",1997,16.2134956105995,"Lerema accius",131
"150",1997,16.2134956105995,"Phyciodes tharos",122
"151",1997,16.2134956105995,"Pyrgus communis",94
"152",1997,16.2134956105995,"Cyllopsis gemma",89
"153",1997,16.2134956105995,"Vanessa virginiensis",92
"154",1997,16.2134956105995,"Papilio glaucus",82
"155",1997,16.2134956105995,"Euptoieta claudia",131
"156",1997,16.2134956105995,"Pompeius verna",160
"157",1997,16.2134956105995,"Hermeuptychia sosybius",110
"158",1997,16.2134956105995,"Phoebis sennae",194
"159",1998,17.454062256466,"Wallengrenia otho",151
"160",1998,17.454062256466,"Atalopedes campestris",176
"161",1998,17.454062256466,"Erynnis horatius",176
"162",1998,17.454062256466,"Polygonia comma",73
"163",1998,17.454062256466,"Hylephila phyleus",187
"164",1998,17.454062256466,"Celastrina neglecta",138
"165",1998,17.454062256466,"Asterocampa celtis",140
"166",1998,17.454062256466,"Erynnis juvenalis",84
"167",1998,17.454062256466,"Panoquina ocola",206
"168",1998,17.454062256466,"Pieris rapae",88
"169",1998,17.454062256466,"Limenitis arthemis astyanax",126
"170",1998,17.454062256466,"Abaeis nicippe",73
"171",1998,17.454062256466,"Epargyreus clarus",137
"172",1998,17.454062256466,"Cupido comyntas",111
"173",1998,17.454062256466,"Megisto cymela",139
"174",1998,17.454062256466,"Polites origenes",139
"175",1998,17.454062256466,"Polygonia interrogationis",74
"176",1998,17.454062256466,"Junonia coenia",144
"177",1998,17.454062256466,"Colias eurytheme",105
"178",1998,17.454062256466,"Papilio troilus",98
"179",1998,17.454062256466,"Lerema accius",203
"180",1998,17.454062256466,"Papilio polyxenes",142
"181",1998,17.454062256466,"Battus philenor",114
"182",1998,17.454062256466,"Libytheana carinenta",66
"183",1998,17.454062256466,"Vanessa atalanta",129
"184",1998,17.454062256466,"Pompeius verna",151
"185",1998,17.454062256466,"Celastrina ladon",64
"186",1998,17.454062256466,"Vanessa virginiensis",114
"187",1998,17.454062256466,"Limenitis archippus",129
"188",1998,17.454062256466,"Hermeuptychia sosybius",126
"189",1998,17.454062256466,"Strymon melinus",144
"190",1998,17.454062256466,"Euphyes vestris",144
"191",1998,17.454062256466,"Eurytides marcellus",92
"192",1998,17.454062256466,"Cyllopsis gemma",106
"193",1998,17.454062256466,"Phyciodes tharos",125
"194",1998,17.454062256466,"Ancyloxypha numitor",129
"195",1998,17.454062256466,"Phoebis sennae",115
"196",1998,17.454062256466,"Anthocharis midea",79
"197",1998,17.454062256466,"Pyrgus communis",91
"198",1998,17.454062256466,"Euptoieta claudia",179
"199",1998,17.454062256466,"Papilio glaucus",92
"200",1999,16.3994509958017,"Polygonia comma",77
"201",1999,16.3994509958017,"Atalopedes campestris",136
"202",1999,16.3994509958017,"Calycopis cecrops",97
"203",1999,16.3994509958017,"Erynnis horatius",168
"204",1999,16.3994509958017,"Euphyes vestris",138
"205",1999,16.3994509958017,"Pieris rapae",90
"206",1999,16.3994509958017,"Erynnis juvenalis",83
"207",1999,16.3994509958017,"Panoquina ocola",205
"208",1999,16.3994509958017,"Celastrina neglecta",135
"209",1999,16.3994509958017,"Hylephila phyleus",178
"210",1999,16.3994509958017,"Wallengrenia otho",158
"211",1999,16.3994509958017,"Speyeria cybele",150
"212",1999,16.3994509958017,"Pompeius verna",150
"213",1999,16.3994509958017,"Papilio glaucus",87
"214",1999,16.3994509958017,"Colias eurytheme",88
"215",1999,16.3994509958017,"Limenitis arthemis astyanax",98
"216",1999,16.3994509958017,"Vanessa atalanta",126
"217",1999,16.3994509958017,"Junonia coenia",139
"218",1999,16.3994509958017,"Cupido comyntas",103
"219",1999,16.3994509958017,"Polygonia interrogationis",76
"220",1999,16.3994509958017,"Abaeis nicippe",88
"221",1999,16.3994509958017,"Anthocharis midea",76
"222",1999,16.3994509958017,"Thorybes bathyllus",135
"223",1999,16.3994509958017,"Polites origenes",140
"224",1999,16.3994509958017,"Phoebis sennae",98
"225",1999,16.3994509958017,"Hermeuptychia sosybius",111
"226",1999,16.3994509958017,"Libytheana carinenta",90
"227",1999,16.3994509958017,"Battus philenor",97
"228",1999,16.3994509958017,"Papilio polyxenes",97
"229",1999,16.3994509958017,"Lerema accius",198
"230",1999,16.3994509958017,"Phyciodes tharos",111
"231",1999,16.3994509958017,"Pyrgus communis",98
"232",1999,16.3994509958017,"Papilio troilus",108
"233",1999,16.3994509958017,"Strymon melinus",99
"234",1999,16.3994509958017,"Epargyreus clarus",129
"235",1999,16.3994509958017,"Celastrina ladon",83
"236",1999,16.3994509958017,"Vanessa virginiensis",103
"237",1999,16.3994509958017,"Euptoieta claudia",92
"238",1999,16.3994509958017,"Cyllopsis gemma",94
"239",2000,17.7515536882852,"Wallengrenia otho",160
"240",2000,17.7515536882852,"Polygonia comma",59
"241",2000,17.7515536882852,"Erynnis juvenalis",71
"242",2000,17.7515536882852,"Asterocampa celtis",138
"243",2000,17.7515536882852,"Atalopedes campestris",156
"244",2000,17.7515536882852,"Junonia coenia",114
"245",2000,17.7515536882852,"Erynnis horatius",97
"246",2000,17.7515536882852,"Speyeria cybele",152
"247",2000,17.7515536882852,"Polites origenes",144
"248",2000,17.7515536882852,"Pompeius verna",152
"249",2000,17.7515536882852,"Panoquina ocola",211
"250",2000,17.7515536882852,"Colias eurytheme",68
"251",2000,17.7515536882852,"Phoebis sennae",127
"252",2000,17.7515536882852,"Anthocharis midea",68
"253",2000,17.7515536882852,"Euphyes vestris",148
"254",2000,17.7515536882852,"Hylephila phyleus",197
"255",2000,17.7515536882852,"Lethe anthedon",211
"256",2000,17.7515536882852,"Thorybes bathyllus",114
"257",2000,17.7515536882852,"Epargyreus clarus",139
"258",2000,17.7515536882852,"Pieris rapae",71
"259",2000,17.7515536882852,"Abaeis nicippe",67
"260",2000,17.7515536882852,"Megisto cymela",138
"261",2000,17.7515536882852,"Polygonia interrogationis",83
"262",2000,17.7515536882852,"Phyciodes tharos",102
"263",2000,17.7515536882852,"Papilio glaucus",83
"264",2000,17.7515536882852,"Libytheana carinenta",160
"265",2000,17.7515536882852,"Euptoieta claudia",113
"266",2000,17.7515536882852,"Hermeuptychia sosybius",114
"267",2000,17.7515536882852,"Papilio polyxenes",85
"268",2000,17.7515536882852,"Strymon melinus",85
"269",2000,17.7515536882852,"Vanessa atalanta",138
"270",2000,17.7515536882852,"Limenitis arthemis astyanax",132
"271",2000,17.7515536882852,"Cupido comyntas",96
"272",2000,17.7515536882852,"Pyrgus communis",77
"273",2000,17.7515536882852,"Lerema accius",197
"274",2000,17.7515536882852,"Papilio troilus",114
"275",2000,17.7515536882852,"Vanessa virginiensis",96
"276",2000,17.7515536882852,"Cyllopsis gemma",98
"277",2000,17.7515536882852,"Ancyloxypha numitor",196
"278",2000,17.7515536882852,"Limenitis archippus",129
"279",2001,16.9360788368126,"Erynnis juvenalis",78
"280",2001,16.9360788368126,"Asterocampa celtis",144
"281",2001,16.9360788368126,"Polygonia comma",47
"282",2001,16.9360788368126,"Abaeis nicippe",97
"283",2001,16.9360788368126,"Polygonia interrogationis",48
"284",2001,16.9360788368126,"Erynnis horatius",140
"285",2001,16.9360788368126,"Celastrina neglecta",133
"286",2001,16.9360788368126,"Hylephila phyleus",174
"287",2001,16.9360788368126,"Pieris rapae",83
"288",2001,16.9360788368126,"Pompeius verna",145
"289",2001,16.9360788368126,"Atalopedes campestris",177
"290",2001,16.9360788368126,"Phyciodes tharos",140
"291",2001,16.9360788368126,"Limenitis arthemis astyanax",132
"292",2001,16.9360788368126,"Polites origenes",144
"293",2001,16.9360788368126,"Junonia coenia",156
"294",2001,16.9360788368126,"Hermeuptychia sosybius",133
"295",2001,16.9360788368126,"Phoebis sennae",154
"296",2001,16.9360788368126,"Papilio polyxenes",103
"297",2001,16.9360788368126,"Lerema accius",215
"298",2001,16.9360788368126,"Epargyreus clarus",119
"299",2001,16.9360788368126,"Celastrina ladon",70
"300",2001,16.9360788368126,"Vanessa virginiensis",83
"301",2001,16.9360788368126,"Libytheana carinenta",48
"302",2001,16.9360788368126,"Euphyes vestris",155
"303",2001,16.9360788368126,"Cupido comyntas",119
"304",2001,16.9360788368126,"Lethe anthedon",143
"305",2001,16.9360788368126,"Megisto cymela",138
"306",2001,16.9360788368126,"Euptoieta claudia",139
"307",2001,16.9360788368126,"Ancyloxypha numitor",138
"308",2001,16.9360788368126,"Papilio glaucus",83
"309",2001,16.9360788368126,"Limenitis archippus",216
"310",2001,16.9360788368126,"Anthocharis midea",70
"311",2001,16.9360788368126,"Cyllopsis gemma",98
"312",2001,16.9360788368126,"Papilio troilus",95
"313",2001,16.9360788368126,"Pyrgus communis",216
"314",2001,16.9360788368126,"Strymon melinus",200
"315",2001,16.9360788368126,"Thorybes bathyllus",132
"316",2001,16.9360788368126,"Vanessa atalanta",139
"317",2002,17.9899277169599,"Abaeis nicippe",88
"318",2002,17.9899277169599,"Wallengrenia otho",134
"319",2002,17.9899277169599,"Erynnis horatius",111
"320",2002,17.9899277169599,"Speyeria cybele",143
"321",2002,17.9899277169599,"Calycopis cecrops",167
"322",2002,17.9899277169599,"Polygonia comma",69
"323",2002,17.9899277169599,"Erynnis juvenalis",73
"324",2002,17.9899277169599,"Limenitis arthemis astyanax",132
"325",2002,17.9899277169599,"Celastrina neglecta",134
"326",2002,17.9899277169599,"Hylephila phyleus",180
"327",2002,17.9899277169599,"Asterocampa celtis",132
"328",2002,17.9899277169599,"Hermeuptychia sosybius",104
"329",2002,17.9899277169599,"Euphyes vestris",143
"330",2002,17.9899277169599,"Phyciodes tharos",104
"331",2002,17.9899277169599,"Pieris rapae",83
"332",2002,17.9899277169599,"Pompeius verna",132
"333",2002,17.9899277169599,"Junonia coenia",103
"334",2002,17.9899277169599,"Lerema accius",215
"335",2002,17.9899277169599,"Epargyreus clarus",97
"336",2002,17.9899277169599,"Polites origenes",143
"337",2002,17.9899277169599,"Polygonia interrogationis",75
"338",2002,17.9899277169599,"Papilio glaucus",84
"339",2002,17.9899277169599,"Panoquina ocola",215
"340",2002,17.9899277169599,"Atalopedes campestris",153
"341",2002,17.9899277169599,"Battus philenor",95
"342",2002,17.9899277169599,"Colias eurytheme",73
"343",2002,17.9899277169599,"Nastra lherminier",132
"344",2002,17.9899277169599,"Cupido comyntas",100
"345",2002,17.9899277169599,"Papilio polyxenes",95
"346",2002,17.9899277169599,"Limenitis archippus",136
"347",2002,17.9899277169599,"Euptoieta claudia",104
"348",2002,17.9899277169599,"Celastrina ladon",69
"349",2002,17.9899277169599,"Phoebis sennae",104
"350",2002,17.9899277169599,"Pyrgus communis",97
"351",2002,17.9899277169599,"Ancyloxypha numitor",132
"352",2002,17.9899277169599,"Papilio troilus",110
"353",2002,17.9899277169599,"Vanessa atalanta",97
"354",2002,17.9899277169599,"Vanessa virginiensis",81
"355",2002,17.9899277169599,"Thorybes bathyllus",125
"356",2002,17.9899277169599,"Cyllopsis gemma",97
"357",2002,17.9899277169599,"Strymon melinus",132
"358",2002,17.9899277169599,"Lethe anthedon",132
"359",2002,17.9899277169599,"Anthocharis midea",66
"360",2003,16.7063592517492,"Polygonia comma",81
"361",2003,16.7063592517492,"Asterocampa celtis",136
"362",2003,16.7063592517492,"Erynnis horatius",130
"363",2003,16.7063592517492,"Erynnis juvenalis",84
"364",2003,16.7063592517492,"Junonia coenia",149
"365",2003,16.7063592517492,"Wallengrenia otho",150
"366",2003,16.7063592517492,"Phyciodes tharos",122
"367",2003,16.7063592517492,"Celastrina neglecta",133
"368",2003,16.7063592517492,"Megisto cymela",136
"369",2003,16.7063592517492,"Pieris rapae",122
"370",2003,16.7063592517492,"Limenitis arthemis astyanax",127
"371",2003,16.7063592517492,"Panoquina ocola",219
"372",2003,16.7063592517492,"Epargyreus clarus",149
"373",2003,16.7063592517492,"Colias eurytheme",122
"374",2003,16.7063592517492,"Lerema accius",149
"375",2003,16.7063592517492,"Polygonia interrogationis",92
"376",2003,16.7063592517492,"Phoebis sennae",134
"377",2003,16.7063592517492,"Abaeis nicippe",87
"378",2003,16.7063592517492,"Calycopis cecrops",202
"379",2003,16.7063592517492,"Cupido comyntas",107
"380",2003,16.7063592517492,"Atalopedes campestris",202
"381",2003,16.7063592517492,"Polites origenes",150
"382",2003,16.7063592517492,"Hermeuptychia sosybius",122
"383",2003,16.7063592517492,"Papilio glaucus",87
"384",2003,16.7063592517492,"Papilio troilus",92
"385",2003,16.7063592517492,"Hylephila phyleus",221
"386",2003,16.7063592517492,"Pyrgus communis",134
"387",2003,16.7063592517492,"Papilio polyxenes",122
"388",2003,16.7063592517492,"Anthocharis midea",81
"389",2003,16.7063592517492,"Limenitis archippus",122
"390",2003,16.7063592517492,"Vanessa virginiensis",127
"391",2003,16.7063592517492,"Ancyloxypha numitor",134
"392",2003,16.7063592517492,"Libytheana carinenta",149
"393",2003,16.7063592517492,"Thorybes bathyllus",140
"394",2003,16.7063592517492,"Vanessa atalanta",134
"395",2003,16.7063592517492,"Strymon melinus",134
"396",2003,16.7063592517492,"Euptoieta claudia",194
"397",2004,18.1869373134549,"Megisto cymela",135
"398",2004,18.1869373134549,"Speyeria cybele",137
"399",2004,18.1869373134549,"Hermeuptychia sosybius",115
"400",2004,18.1869373134549,"Polygonia comma",60
"401",2004,18.1869373134549,"Epargyreus clarus",126
"402",2004,18.1869373134549,"Limenitis arthemis astyanax",119
"403",2004,18.1869373134549,"Cupido comyntas",109
"404",2004,18.1869373134549,"Lerema accius",132
"405",2004,18.1869373134549,"Lethe appalachia",161
"406",2004,18.1869373134549,"Papilio glaucus",97
"407",2004,18.1869373134549,"Atalopedes campestris",130
"408",2004,18.1869373134549,"Asterocampa celtis",141
"409",2004,18.1869373134549,"Phoebis sennae",126
"410",2004,18.1869373134549,"Wallengrenia otho",137
"411",2004,18.1869373134549,"Libytheana carinenta",87
"412",2004,18.1869373134549,"Pyrgus communis",115
"413",2004,18.1869373134549,"Erynnis juvenalis",84
"414",2004,18.1869373134549,"Calycopis cecrops",107
"415",2004,18.1869373134549,"Pompeius verna",137
"416",2004,18.1869373134549,"Abaeis nicippe",107
"417",2004,18.1869373134549,"Euphyes vestris",140
"418",2004,18.1869373134549,"Erynnis horatius",107
"419",2004,18.1869373134549,"Cyllopsis gemma",107
"420",2004,18.1869373134549,"Lethe anthedon",140
"421",2004,18.1869373134549,"Polygonia interrogationis",61
"422",2004,18.1869373134549,"Polites origenes",137
"423",2004,18.1869373134549,"Pieris rapae",85
"424",2004,18.1869373134549,"Phyciodes tharos",114
"425",2004,18.1869373134549,"Celastrina ladon",79
"426",2004,18.1869373134549,"Junonia coenia",126
"427",2004,18.1869373134549,"Ancyloxypha numitor",136
"428",2004,18.1869373134549,"Strymon melinus",86
"429",2004,18.1869373134549,"Celastrina neglecta",132
"430",2004,18.1869373134549,"Papilio troilus",121
"431",2004,18.1869373134549,"Nastra lherminier",141
"432",2004,18.1869373134549,"Euptoieta claudia",125
"433",2004,18.1869373134549,"Vanessa virginiensis",109
"434",2004,18.1869373134549,"Eurytides marcellus",106
"435",2004,18.1869373134549,"Hylephila phyleus",197
"436",2004,18.1869373134549,"Colias eurytheme",109
"437",2004,18.1869373134549,"Battus philenor",108
"438",2004,18.1869373134549,"Thorybes bathyllus",126
"439",2004,18.1869373134549,"Limenitis archippus",126
"440",2004,18.1869373134549,"Vanessa atalanta",119
"441",2004,18.1869373134549,"Panoquina ocola",200
"442",2004,18.1869373134549,"Chlosyne nycteis",126
"443",2004,18.1869373134549,"Papilio polyxenes",107
"444",2004,18.1869373134549,"Anthocharis midea",63
"445",2005,16.0500923775103,"Erynnis horatius",184
"446",2005,16.0500923775103,"Limenitis arthemis astyanax",138
"447",2005,16.0500923775103,"Lethe appalachia",124
"448",2005,16.0500923775103,"Euphyes vestris",146
"449",2005,16.0500923775103,"Erynnis juvenalis",83
"450",2005,16.0500923775103,"Junonia coenia",211
"451",2005,16.0500923775103,"Pompeius verna",146
"452",2005,16.0500923775103,"Wallengrenia otho",155
"453",2005,16.0500923775103,"Polygonia comma",79
"454",2005,16.0500923775103,"Celastrina ladon",72
"455",2005,16.0500923775103,"Vanessa virginiensis",123
"456",2005,16.0500923775103,"Strymon melinus",124
"457",2005,16.0500923775103,"Papilio troilus",124
"458",2005,16.0500923775103,"Eurytides marcellus",89
"459",2005,16.0500923775103,"Lerema accius",205
"460",2005,16.0500923775103,"Calycopis cecrops",121
"461",2005,16.0500923775103,"Polygonia interrogationis",88
"462",2005,16.0500923775103,"Papilio polyxenes",124
"463",2005,16.0500923775103,"Pieris rapae",106
"464",2005,16.0500923775103,"Vanessa atalanta",93
"465",2005,16.0500923775103,"Libytheana carinenta",88
"466",2005,16.0500923775103,"Pyrgus communis",183
"467",2005,16.0500923775103,"Battus philenor",101
"468",2005,16.0500923775103,"Ancyloxypha numitor",162
"469",2005,16.0500923775103,"Celastrina neglecta",89
"470",2005,16.0500923775103,"Abaeis nicippe",228
"471",2005,16.0500923775103,"Hylephila phyleus",205
"472",2005,16.0500923775103,"Papilio glaucus",100
"473",2005,16.0500923775103,"Euptoieta claudia",184
"474",2005,16.0500923775103,"Atalopedes campestris",205
"475",2005,16.0500923775103,"Epargyreus clarus",121
"476",2005,16.0500923775103,"Phyciodes tharos",118
"477",2005,16.0500923775103,"Anthocharis midea",79
"478",2005,16.0500923775103,"Panoquina ocola",233
"479",2005,16.0500923775103,"Hermeuptychia sosybius",121
"480",2005,16.0500923775103,"Phoebis sennae",244
"481",2006,17.0037044194084,"Erynnis juvenalis",72
"482",2006,17.0037044194084,"Speyeria cybele",147
"483",2006,17.0037044194084,"Papilio polyxenes",95
"484",2006,17.0037044194084,"Polygonia comma",47
"485",2006,17.0037044194084,"Polites origenes",155
"486",2006,17.0037044194084,"Asterocampa celtis",158
"487",2006,17.0037044194084,"Vanessa virginiensis",106
"488",2006,17.0037044194084,"Lerema accius",197
"489",2006,17.0037044194084,"Wallengrenia otho",157
"490",2006,17.0037044194084,"Cyllopsis gemma",95
"491",2006,17.0037044194084,"Calycopis cecrops",209
"492",2006,17.0037044194084,"Celastrina neglecta",103
"493",2006,17.0037044194084,"Strymon melinus",197
"494",2006,17.0037044194084,"Pyrgus communis",115
"495",2006,17.0037044194084,"Euptoieta claudia",115
"496",2006,17.0037044194084,"Papilio glaucus",76
"497",2006,17.0037044194084,"Abaeis nicippe",72
"498",2006,17.0037044194084,"Polygonia interrogationis",59
"499",2006,17.0037044194084,"Junonia coenia",121
"500",2006,17.0037044194084,"Anthocharis midea",71
"501",2006,17.0037044194084,"Pompeius verna",139
"502",2006,17.0037044194084,"Limenitis arthemis astyanax",111
"503",2006,17.0037044194084,"Vanessa atalanta",115
"504",2006,17.0037044194084,"Hermeuptychia sosybius",106
"505",2006,17.0037044194084,"Battus philenor",110
"506",2006,17.0037044194084,"Panoquina ocola",211
"507",2006,17.0037044194084,"Libytheana carinenta",72
"508",2006,17.0037044194084,"Pieris rapae",76
"509",2006,17.0037044194084,"Phoebis sennae",115
"510",2006,17.0037044194084,"Phyciodes tharos",105
"511",2006,17.0037044194084,"Eurytides marcellus",95
"512",2006,17.0037044194084,"Erynnis horatius",158
"513",2006,17.0037044194084,"Celastrina ladon",59
"514",2006,17.0037044194084,"Colias eurytheme",72
"515",2006,17.0037044194084,"Atalopedes campestris",136
"516",2006,17.0037044194084,"Hylephila phyleus",197
"517",2006,17.0037044194084,"Papilio troilus",103
"518",2006,17.0037044194084,"Cupido comyntas",96
"519",2007,17.4935642165419,"Celastrina neglecta",126
"520",2007,17.4935642165419,"Anthocharis midea",71
"521",2007,17.4935642165419,"Euptoieta claudia",160
"522",2007,17.4935642165419,"Cyllopsis gemma",91
"523",2007,17.4935642165419,"Papilio glaucus",86
"524",2007,17.4935642165419,"Papilio polyxenes",85
"525",2007,17.4935642165419,"Calycopis cecrops",90
"526",2007,17.4935642165419,"Vanessa atalanta",132
"527",2007,17.4935642165419,"Pieris rapae",68
"528",2007,17.4935642165419,"Atalopedes campestris",134
"529",2007,17.4935642165419,"Thorybes bathyllus",126
"530",2007,17.4935642165419,"Erynnis juvenalis",73
